close,date,high,low,oi,open,symbol,time,volume
0.1,2020-02-20,0.1,0.1,332175.0,0.1,NIFTY20FEB2011600PE,09:24:00,75
0.05,2020-02-20,0.1,0.05,331050.0,0.1,NIFTY20FEB2011600PE,09:27:00,75
0.1,2020-02-20,0.1,0.05,330975.0,0.05,NIFTY20FEB2011600PE,09:29:00,4500
0.1,2020-02-20,0.1,0.1,328050.0,0.1,NIFTY20FEB2011600PE,09:32:00,2400
0.05,2020-02-20,0.1,0.05,330450.0,0.1,NIFTY20FEB2011600PE,09:38:00,75
0.05,2020-02-20,0.05,0.05,330450.0,0.05,NIFTY20FEB2011600PE,09:41:00,225
0.05,2020-02-20,0.05,0.05,330450.0,0.05,NIFTY20FEB2011600PE,09:44:00,75
0.1,2020-02-20,0.1,0.05,330450.0,0.05,NIFTY20FEB2011600PE,09:45:00,225
0.05,2020-02-20,0.1,0.05,330450.0,0.1,NIFTY20FEB2011600PE,09:46:00,750
0.05,2020-02-20,0.05,0.05,331575.0,0.05,NIFTY20FEB2011600PE,09:47:00,600
0.1,2020-02-20,0.1,0.05,331575.0,0.05,NIFTY20FEB2011600PE,09:48:00,3750
0.1,2020-02-20,0.1,0.1,331800.0,0.1,NIFTY20FEB2011600PE,09:56:00,5400
0.1,2020-02-20,0.1,0.1,331800.0,0.1,NIFTY20FEB2011600PE,10:01:00,975
0.1,2020-02-20,0.1,0.1,331800.0,0.1,NIFTY20FEB2011600PE,10:05:00,4500
0.1,2020-02-20,0.1,0.1,331800.0,0.1,NIFTY20FEB2011600PE,10:07:00,75
0.1,2020-02-20,0.1,0.1,331800.0,0.1,NIFTY20FEB2011600PE,10:08:00,375
0.1,2020-02-20,0.1,0.1,331800.0,0.1,NIFTY20FEB2011600PE,10:10:00,3000
0.1,2020-02-20,0.1,0.1,331800.0,0.1,NIFTY20FEB2011600PE,10:21:00,75
0.05,2020-02-20,0.1,0.05,331800.0,0.1,NIFTY20FEB2011600PE,10:30:00,75
0.05,2020-02-20,0.05,0.05,331800.0,0.05,NIFTY20FEB2011600PE,10:33:00,375
0.1,2020-02-20,0.1,0.05,331800.0,0.05,NIFTY20FEB2011600PE,10:44:00,75
0.1,2020-02-20,0.1,0.1,331800.0,0.1,NIFTY20FEB2011600PE,10:50:00,1500
0.05,2020-02-20,0.1,0.05,331800.0,0.1,NIFTY20FEB2011600PE,10:54:00,225
0.05,2020-02-20,0.05,0.05,331800.0,0.05,NIFTY20FEB2011600PE,11:15:00,2025
0.1,2020-02-20,0.1,0.05,331800.0,0.05,NIFTY20FEB2011600PE,11:17:00,2625
0.1,2020-02-20,0.1,0.1,331800.0,0.1,NIFTY20FEB2011600PE,11:18:00,4125
0.1,2020-02-20,0.1,0.1,331800.0,0.1,NIFTY20FEB2011600PE,11:19:00,750
0.1,2020-02-20,0.1,0.05,325875.0,0.1,NIFTY20FEB2011600PE,11:43:00,525
0.05,2020-02-20,0.1,0.05,325875.0,0.1,NIFTY20FEB2011600PE,11:50:00,75
0.05,2020-02-20,0.05,0.05,325875.0,0.05,NIFTY20FEB2011600PE,12:08:00,225
0.05,2020-02-20,0.05,0.05,325875.0,0.05,NIFTY20FEB2011600PE,12:12:00,75
0.05,2020-02-20,0.05,0.05,325875.0,0.05,NIFTY20FEB2011600PE,12:30:00,75
0.1,2020-02-20,0.1,0.05,325875.0,0.05,NIFTY20FEB2011600PE,12:40:00,75
0.1,2020-02-20,0.1,0.1,325800.0,0.1,NIFTY20FEB2011600PE,12:42:00,75
0.1,2020-02-20,0.1,0.1,325800.0,0.1,NIFTY20FEB2011600PE,12:44:00,75
0.1,2020-02-20,0.1,0.1,325650.0,0.1,NIFTY20FEB2011600PE,12:45:00,75
0.1,2020-02-20,0.1,0.1,325650.0,0.1,NIFTY20FEB2011600PE,12:46:00,75
0.1,2020-02-20,0.1,0.1,325650.0,0.1,NIFTY20FEB2011600PE,12:47:00,75
0.1,2020-02-20,0.1,0.1,325575.0,0.1,NIFTY20FEB2011600PE,12:49:00,75
0.1,2020-02-20,0.1,0.1,325575.0,0.1,NIFTY20FEB2011600PE,12:57:00,750
0.05,2020-02-20,0.1,0.05,325575.0,0.1,NIFTY20FEB2011600PE,12:58:00,225
0.05,2020-02-20,0.05,0.05,324825.0,0.05,NIFTY20FEB2011600PE,13:14:00,900
0.1,2020-02-20,0.1,0.05,324825.0,0.05,NIFTY20FEB2011600PE,13:19:00,75
0.05,2020-02-20,0.1,0.05,324825.0,0.1,NIFTY20FEB2011600PE,13:21:00,300
0.05,2020-02-20,0.05,0.05,324825.0,0.05,NIFTY20FEB2011600PE,13:32:00,75
0.05,2020-02-20,0.05,0.05,324825.0,0.05,NIFTY20FEB2011600PE,13:42:00,75
0.05,2020-02-20,0.05,0.05,324825.0,0.05,NIFTY20FEB2011600PE,13:44:00,75
0.05,2020-02-20,0.1,0.05,324825.0,0.05,NIFTY20FEB2011600PE,13:57:00,450
