Date,Time,open,high,low,close,EMA 9,Recorded EMA9,Delta,EMA 21,Recorded EMA 21,DELTA,EMA 50,Recorded EMA 50,DELTA,EMA 200,Recorded EMA 200,DELTA,,0.2
03-08-2023,14:32,88.9,89.25,85.6,88.45,86.486405,,,84.10095026,,,84.00877516,,,104.8756048,,,,
03-08-2023,14:33,88.5,88.95,83.9,83.9,85.969124,,,84.08268207,,,84.00450943,,,104.6668975,,,,
03-08-2023,14:34,84.1,88.65,83.35,87.75,86.3252992,,,84.41607428,,,84.15139259,,,104.4985744,,,,
03-08-2023,14:35,87.65,88.65,86.2,86.5,86.36023936,,,84.60552188,,,84.24349558,,,104.3194886,,,,
03-08-2023,14:36,87.15,88.5,86.45,87.6,86.60819149,,,84.87774689,,,84.37512426,,,104.1531297,,,,
03-08-2023,14:37,87.75,89.95,87.55,88.8,87.04655319,,,85.234315,,,84.54865019,,,104.000366,,,,
03-08-2023,14:38,88.8,89.75,88.4,89.5,87.53724255,,,85.62210416,,,84.74282232,,,103.8560874,,,,
03-08-2023,14:39,89.55,91.1,88.6,91.05,88.23979404,,,86.11554874,,,84.9901646,,,103.7286668,,,,
03-08-2023,14:40,91.15,91.7,90.25,90.75,88.74183523,,,86.53686207,,,85.2160423,,,103.5995291,,,,
03-08-2023,14:41,90.75,91.3,87.2,87.25,88.44346819,,,86.60169273,,,85.29580599,,,103.4368513,,,,
03-08-2023,14:42,87,89.25,85.5,85.5,87.85477455,,,86.50153894,,,85.30381366,,,103.2583796,,,,
03-08-2023,14:43,84.25,85.5,78.05,78.05,85.89381964,,,85.73321799,,,85.01934811,,,103.0075562,,,,
03-08-2023,14:44,77.9,81.45,77,79.4,84.59505571,,,85.15747147,,,84.79897975,,,102.772661,,,,
03-08-2023,14:45,79.4,82.8,79.35,82,84.07604457,,,84.8704289,,,84.68921496,,,102.5659731,,,,
03-08-2023,14:46,82.5,83.9,81.5,83,83.86083566,,,84.70039008,,,84.62297071,,,102.3712916,,,,
03-08-2023,14:47,82.75,83.2,77.5,78.35,82.75866852,,,84.12308247,,,84.37696989,,,102.1322798,,,,
03-08-2023,14:48,78.1,78.45,73.3,77.8,81.76693482,,,83.54825736,,,84.11904744,,,101.8901736,,,,
03-08-2023,14:49,77.8,78.1,75.9,77.7,80.95354786,,,83.01659813,,,83.86731807,,,101.6494814,,,,
03-08-2023,14:50,77.65,78.65,77.4,78.6,80.48283828,,,82.61508961,,,83.66075493,,,101.420139,,,,
03-08-2023,14:51,78.4,79.5,78.2,79.5,80.28627063,,,82.33189993,,,83.49758676,,,101.2020337,,,,
03-08-2023,14:52,79.9,80,79.25,79.55,80.1390165,,,82.07900019,,,83.3427782,,,100.9865959,,,,
03-08-2023,14:53,78.9,80.6,77.7,77.7,79.6512132,,,81.68090966,,,83.12149101,,,100.7548943,,,,
03-08-2023,14:54,77.65,85.45,77.5,85.3,80.78097056,,,82.00991755,,,83.20692342,,,100.6011181,,,,
03-08-2023,14:55,85.35,88.5,84.5,88.15,82.25477645,,,82.5681063,,,83.40077111,,,100.4772295,,,,
03-08-2023,14:56,88.05,88.4,82.65,87.25,83.25382116,,,82.99373258,,,83.55172247,,,100.3456185,,,,
03-08-2023,14:57,87.55,88,85.85,87.8,84.16305693,,,83.43066554,,,83.71832292,,,100.2207896,,,,
03-08-2023,14:58,87.7,90.4,87.35,90.4,85.41044554,,,84.06424077,,,83.98035157,,,100.1230728,,,,
03-08-2023,14:59,90.25,91.3,90,91.05,86.53835643,,,84.69930915,,,84.2575949,,,100.0327957,,,,
03-08-2023,15:00,91.2,93.1,90.65,93.1,87.85068515,,,85.46300756,,,84.60435866,,,99.96381438,,,,
03-08-2023,15:01,93.25,94,86.5,87,87.68054812,,,85.602734,,,84.69830613,,,99.83482443,,,,
03-08-2023,15:02,87.3,93.3,87.3,93.3,88.80443849,,,86.30248476,,,85.03563016,,,99.76980292,,,,
03-08-2023,15:03,93.2,93.5,91.2,91.25,89.2935508,,,86.75225842,,,85.27933289,,,99.68503089,,,,
03-08-2023,15:04,90.5,91.3,86.6,91.15,89.66484064,,,87.15205271,,,85.50955697,,,99.60010733,,,,
03-08-2023,15:05,91.25,92.8,90.55,91.7,90.07187251,,,87.56550205,,,85.75232138,,,99.52150126,,,,
03-08-2023,15:06,91.75,91.95,85.7,85.7,89.19749801,,,87.39591113,,,85.75026955,,,99.38397732,,,,
03-08-2023,15:07,85.4,85.6,82.1,83.9,88.13799841,,,87.07810134,,,85.67770938,,,99.22991175,,,,
03-08-2023,15:08,83.95,89.2,83.9,89.2,88.35039872,,,87.27100103,,,85.81583952,,,99.13011413,,,,
03-08-2023,15:09,89.3,89.85,88.15,89.7,88.62031898,,,87.49181889,,,85.96816076,,,99.03628449,,,,
03-08-2023,15:10,89.9,91.4,89.75,90.9,89.07625518,,,87.80165323,,,86.16156777,,,98.95532846,,,,
03-08-2023,15:11,91.2,91.2,89,90.6,89.38100415,,,88.05604814,,,86.33562533,,,98.87219294,,,,
03-08-2023,15:12,90.6,91,88.5,88.6,89.22480332,,,88.10549826,,,86.42442504,,,98.76998462,,,,
03-08-2023,15:13,88.75,89.85,88.5,89.15,89.20984265,,,88.20045287,,,86.53131119,,,98.67426577,,,,
03-08-2023,15:14,89.25,90.9,89,90.75,89.51787412,,,88.43222965,,,86.69675129,,,98.59541933,,,,
03-08-2023,15:15,90.8,92.75,90.7,92.55,90.1242993,,,88.80657203,,,86.92629229,,,98.53526741,,,,
03-08-2023,15:16,92.75,92.75,90.5,91.75,90.44943944,,,89.07415612,,,87.11545882,,,98.467754,,,,
03-08-2023,15:17,91.4,93.85,91.4,93.75,91.10955155,,,89.49923242,,,87.37563898,,,98.42081235,,,,
03-08-2023,15:18,93.9,95.6,93.8,95.35,91.95764124,,,90.03111985,,,87.68836152,,,98.39025776,,,,
03-08-2023,15:19,95.5,96,95,95.95,92.75611299,,,90.56919932,,,88.01234994,,,98.3659772,,,,
03-08-2023,15:20,95.9,96.8,95.1,96.8,93.56489039,,,91.13563518,,,88.35696642,,,98.35039572,,,,
03-08-2023,15:21,96.5,98.7,96.3,96.3,94.11191232,,,91.60512242,,,88.66846043,,,98.32999429,,,,
03-08-2023,15:22,96.05,96.3,92.05,92.1,93.70952985,,,91.65011125,,,88.80303168,,,98.26800584,,,,
03-08-2023,15:23,92.45,92.5,91,91.2,93.20762388,,,91.60919208,,,88.89703119,,,98.19767919,,,,
03-08-2023,15:24,91,91.4,90.6,91.2,92.80609911,,,91.57199284,,,88.98734442,,,98.12805228,,,,
03-08-2023,15:25,91.2,93.95,90.95,93.95,93.03487928,,,91.78817509,,,89.18195992,,,98.08648066,,,,
03-08-2023,15:26,93.85,95,93.8,95,93.42790343,,,92.08015888,,,89.41012018,,,98.05577018,,,,
03-08-2023,15:27,95,95.7,93.95,94.15,93.57232274,,,92.26832607,,,89.59599931,,,98.01690776,,,,
03-08-2023,15:28,94.15,94.8,91.1,91.35,93.12785819,,,92.18484197,,,89.6647842,,,97.95057203,,,,
03-08-2023,15:29,91.4,94,91.4,94,93.30228655,,,92.34985617,,,89.83479402,,,97.91126384,,,,
04-08-2023,09:15,101.2,120,101.2,120,98.64182924,,,94.86350309,,,91.01775274,,,98.13104676,,,,
04-08-2023,09:16,120.15,123.1,117,118.35,102.5834634,,,96.99863704,,,92.08961415,,,98.33222535,,,,
04-08-2023,09:17,117.2,123,116.2,120.8,106.2267707,,,99.16239515,,,93.21552064,,,98.55577971,,,,
04-08-2023,09:18,120.85,122.95,118.05,120,108.9814166,,,101.056721,,,94.26590078,,,98.7691497,,,,
04-08-2023,09:19,119.8,124.7,118.1,123.2,111.8251333,,,103.0697443,,,95.40058042,,,99.01223666,,,,
04-08-2023,09:20,122,123.2,119.05,120.3,113.5201066,,,104.6361296,,,96.37703605,,,99.2240499,,,,
04-08-2023,09:21,120.3,121.9,115.9,120.05,114.8260853,,,106.0373892,,,97.30539501,,,99.43126811,,,,
04-08-2023,09:22,120.6,124,119.3,119.65,115.7908682,,,107.274898,,,98.18166104,,,99.63244449,,,,
04-08-2023,09:23,120.15,123.3,119.6,121.1,116.8526946,,,108.5317242,,,99.08042662,,,99.84604667,,,,
04-08-2023,09:24,120.2,121.45,118.4,119.85,117.4521557,,,109.5606573,,,99.89492621,,,100.045086,,,,
04-08-2023,09:25,119.7,125.8,119.25,124.8,118.9217245,,,110.9460507,,,100.8716036,,,100.2913974,,,,
04-08-2023,09:26,124.7,125.85,121.95,122,119.5373796,,,111.9509542,,,101.7001748,,,100.507398,,,,
04-08-2023,09:27,121.95,122,111.25,114.45,118.5199037,,,112.17814,,,102.2001719,,,100.6461269,,,,
04-08-2023,09:28,114.4,119.3,113.9,117,118.215923,,,112.6164904,,,102.780562,,,100.8088479,,,,
04-08-2023,09:29,116.65,117.95,114.25,117,117.9727384,,,113.0149909,,,103.3381915,,,100.9699499,,,,
04-08-2023,09:30,116.5,119.25,113.1,117.3,117.8381907,,,113.4045368,,,103.8857177,,,101.1324339,,,,
04-08-2023,09:31,117.35,118.75,115.6,118.6,117.9905526,,,113.8768512,,,104.462753,,,101.3062362,,,,
04-08-2023,09:32,118.25,123.75,115.65,122.85,118.962442,,,114.6925912,,,105.1838273,,,101.5205966,,,,
04-08-2023,09:33,122.25,122.85,118.35,121,119.3699536,,,115.2659914,,,105.8040743,,,101.7144167,,,,
04-08-2023,09:34,121.2,124.1,121,123.65,120.2259629,,,116.0281732,,,106.5039202,,,101.9326757,,,,
04-08-2023,09:35,123.7,126.9,120.6,123.3,120.8407703,,,116.6892477,,,107.1625952,,,102.1452806,,,,
04-08-2023,09:36,124.45,125.3,120,121.2,120.9126163,,,117.0993157,,,107.7130861,,,102.3348751,,,,
04-08-2023,09:37,121.7,121.8,114.8,116.4,120.010093,,,117.0357416,,,108.0537521,,,102.4748231,,,,
04-08-2023,09:38,116.85,117.3,115.1,116.85,119.3780744,,,117.018856,,,108.3987058,,,102.6178561,,,,
04-08-2023,09:39,116,116.95,110.85,112.75,118.0524595,,,116.6307786,,,108.5693461,,,102.7186709,,,,
04-08-2023,09:40,112.05,112.95,101.3,105.2,115.4819676,,,115.5916179,,,108.4372138,,,102.7433601,,,,
04-08-2023,09:41,104.15,106.2,102.35,105.95,113.5755741,,,114.7151081,,,108.3396753,,,102.7752662,,,,
04-08-2023,09:42,106,106,103.6,104.45,111.7504593,,,113.7819174,,,108.1871378,,,102.7919298,,,,
04-08-2023,09:43,104.45,106.9,103,105.1,110.4203674,,,112.992653,,,108.0660726,,,102.8148951,,,,
04-08-2023,09:44,104.4,104.95,97.85,98.05,107.9462939,,,111.6342313,,,107.6732823,,,102.7674844,,,,
04-08-2023,09:45,98.1,99.8,96.4,96.5,105.6570351,,,110.2583935,,,107.2351108,,,102.7051229,,,,
04-08-2023,09:46,96.5,100.65,96.3,99.25,104.3756281,,,109.2576314,,,106.9219667,,,102.6707444,,,,
04-08-2023,09:47,99.45,104.25,99,103.1,104.1205025,,,108.6978473,,,106.7720845,,,102.6750155,,,,
04-08-2023,09:48,103.75,106.5,101.65,103,103.896402,,,108.1798617,,,106.6241584,,,102.6782491,,,,
04-08-2023,09:49,102.65,104.9,101.25,104.4,103.9971216,,,107.8362383,,,106.5369358,,,102.6953806,,,,
04-08-2023,09:50,104.05,104.4,100.7,104.1,104.0176973,,,107.4965806,,,106.4413689,,,102.7093565,,,,
04-08-2023,09:51,104.1,104.45,100.4,104.45,104.1041578,,,107.219619,,,106.3632754,,,102.7266759,,,,
04-08-2023,09:52,104.85,108.15,103.25,106.1,104.5033263,,,107.1178356,,,106.3529508,,,102.7602405,,,,
04-08-2023,09:53,105.65,106.45,97.75,99.75,103.552661,,,106.448033,,,106.0940095,,,102.7302886,,,,
04-08-2023,09:54,99.5,108.5,99.5,106.5,104.1421288,,,106.4527573,,,106.1099308,,,102.7677972,,,,
04-08-2023,09:55,105.6,108.15,104.15,104.85,104.283703,,,106.3070522,,,106.0605214,,,102.7885151,,,,
04-08-2023,09:56,104.65,107.75,103.5,107.75,104.9769624,,,106.4382291,,,106.126776,,,102.8378819,,,,
04-08-2023,09:57,106.65,108.7,105.05,106.4,105.2615699,,,106.4347538,,,106.1374907,,,102.873325,,,,
04-08-2023,09:58,106.45,106.8,103.2,106.2,105.449256,,,106.4134125,,,106.1399421,,,102.9064254,,,,
04-08-2023,09:59,106.1,106.8,103.85,104.6,105.2794048,,,106.248557,,,106.0795517,,,102.9232765,,,,
04-08-2023,10:00,105.15,106.7,102.6,104.5,105.1235238,,,106.0895974,,,106.017608,,,102.9389649,,,,
04-08-2023,10:01,103.85,104.95,102.15,102.25,104.5488191,,,105.7405435,,,105.8698575,,,102.9321097,,,,
04-08-2023,10:02,102.25,102.65,99.65,101.3,103.8990552,,,105.3368581,,,105.690646,,,102.9158702,,,,
04-08-2023,10:03,101.15,105.15,101.05,104.55,104.0292442,,,105.2653256,,,105.6459144,,,102.9321298,,,,
04-08-2023,10:04,103.55,104.9,101.8,104.85,104.1933954,,,105.2275688,,,105.6147018,,,102.9512126,,,,
04-08-2023,10:05,104.45,106.55,103.5,105.4,104.4347163,,,105.2432443,,,105.6062821,,,102.975578,,,,
04-08-2023,10:06,105.55,105.65,102.1,105.3,104.607773,,,105.2484039,,,105.5942709,,,102.998706,,,,
04-08-2023,10:07,104.65,106.65,104.45,105.9,104.8662184,,,105.3076399,,,105.6062604,,,103.0275739,,,,
04-08-2023,10:08,105.8,114.45,105.55,112.35,106.3629747,,,105.9478538,,,105.8707229,,,103.120332,,,,
04-08-2023,10:09,113.85,116.7,113,115.65,108.2203798,,,106.8298662,,,106.254227,,,103.2450022,,,,
04-08-2023,10:10,115.8,121.8,115.5,118.6,110.2963038,,,107.8998773,,,106.7383788,,,103.3977845,,,,
04-08-2023,10:11,118.7,120.65,116.55,119.2,112.0770431,,,108.9271602,,,107.2270738,,,103.5550165,,,,
04-08-2023,10:12,119.05,120.2,117.4,117.4,113.1416345,,,109.6974176,,,107.6260152,,,103.6927741,,,,
04-08-2023,10:13,117.25,119.55,116.75,117.75,114.0633076,,,110.4294698,,,108.0230374,,,103.8326435,,,,
04-08-2023,10:14,117.8,120,116.65,119.15,115.080646,,,111.2222445,,,108.4593924,,,103.9850512,,,,
04-08-2023,10:15,119.55,120,115.05,116.85,115.4345168,,,111.7338581,,,108.7884385,,,104.1130574,,,,
04-08-2023,10:16,117.45,119.45,116.85,117.35,115.8176135,,,112.2444159,,,109.1241887,,,104.244765,,,,
04-08-2023,10:17,117.45,122.8,116.65,122.5,117.1540908,,,113.1767408,,,109.6487345,,,104.4264046,,,,
04-08-2023,10:18,122.2,123,120.75,122.95,118.3132726,,,114.065218,,,110.1703569,,,104.6107144,,,,
04-08-2023,10:19,123,123.15,121.35,121.65,118.9806181,,,114.754743,,,110.6205426,,,104.7802553,,,,
04-08-2023,10:20,121.7,122.95,120.8,120.8,119.3444945,,,115.3043113,,,111.0197402,,,104.9396517,,,,
04-08-2023,10:21,119.35,122,119,119.8,119.4355956,,,115.7130098,,,111.3640669,,,105.0875122,,,,
04-08-2023,10:22,120.1,121.3,117.95,120,119.5484765,,,116.1027358,,,111.7027336,,,105.2358914,,,,
04-08-2023,10:23,120.35,120.65,116.75,119.2,119.4787812,,,116.384305,,,111.9967464,,,105.3748343,,,,
04-08-2023,10:24,119.15,119.6,116.55,118.85,119.3530249,,,116.6084589,,,112.2655036,,,105.5089122,,,,
04-08-2023,10:25,118.7,120.6,118.4,118.4,119.16242,,,116.7713261,,,112.506074,,,105.6371785,,,,
04-08-2023,10:26,118.6,119.05,113.85,115.4,118.409936,,,116.6466602,,,112.6195622,,,105.7343186,,,,
04-08-2023,10:27,116.6,118.8,115.4,117.7,118.2679488,,,116.7424183,,,112.8187967,,,105.8533771,,,,
04-08-2023,10:28,117.65,118.9,117,118.9,118.394359,,,116.9385619,,,113.0572771,,,105.983191,,,,
04-08-2023,10:29,118.45,118.9,110.5,111.15,116.9454872,,,116.4123295,,,112.9824814,,,106.0346008,,,,
04-08-2023,10:30,111.8,114,108,110.65,115.6863898,,,115.8884819,,,112.8910108,,,106.080524,,,,
04-08-2023,10:31,110.45,113.8,109.7,111.6,114.8691118,,,115.4986203,,,112.8403825,,,106.1354428,,,,
04-08-2023,10:32,111.4,112.1,108.75,111.9,114.2752895,,,115.1714733,,,112.8035045,,,106.1928001,,,,
04-08-2023,10:33,111,111.9,109.15,109.95,113.4102316,,,114.6967944,,,112.6916014,,,106.2301843,,,,
04-08-2023,10:34,109.8,110.2,106.75,108.8,112.4881852,,,114.1607227,,,112.5389884,,,106.2557539,,,,
04-08-2023,10:35,108.4,108.8,105.7,107.5,111.4905482,,,113.5552031,,,112.3413794,,,106.2681342,,,,
04-08-2023,10:36,108,108,103.45,103.85,109.9624386,,,112.6729128,,,112.0083815,,,106.2440738,,,,
04-08-2023,10:37,103.25,104.6,100,101.55,108.2799508,,,111.6617399,,,111.5982456,,,106.1973677,,,,
04-08-2023,10:38,101.4,105.45,101.4,103.95,107.4139607,,,110.9606733,,,111.298312,,,106.1750064,,,,
04-08-2023,10:39,103.6,107.6,103.15,107.35,107.4011685,,,110.6324306,,,111.143475,,,106.1866976,,,,
04-08-2023,10:40,107.05,113.05,107.05,109.7,107.8609348,,,110.5476643,,,111.0868677,,,106.221655,,,,
04-08-2023,10:41,110.3,110.9,108.5,110.5,108.3887479,,,110.5433312,,,111.0638531,,,106.2642245,,,,
04-08-2023,10:42,110.55,110.75,107.75,110.55,108.8209983,,,110.5439374,,,111.0437018,,,106.306868,,,,
04-08-2023,10:43,110.5,111.45,108.35,109.85,109.0267986,,,110.4808523,,,110.9968896,,,106.3421221,,,,
04-08-2023,10:44,109.75,114.55,109.1,114.55,110.1314389,,,110.8507744,,,111.1362284,,,106.4237905,,,,
04-08-2023,10:45,114.95,115,111.15,114.2,110.9451511,,,111.1552492,,,111.2563772,,,106.5011638,,,,
04-08-2023,10:46,114.3,115.55,110.45,110.45,110.8461209,,,111.0911357,,,111.2247544,,,106.5404547,,,,
04-08-2023,10:47,109.7,111,108.3,109.1,110.4968967,,,110.9101235,,,111.14143,,,106.5659222,,,,
04-08-2023,10:48,108.5,110.45,105,106.45,109.6875174,,,110.5046582,,,110.9574509,,,106.5647688,,,,
04-08-2023,10:49,106.05,109.15,105.55,108.1,109.3700139,,,110.2860531,,,110.8453931,,,106.5800443,,,,
04-08-2023,10:50,108.25,110.65,107.55,110.4,109.5760111,,,110.2964119,,,110.8279265,,,106.6180529,,,,
04-08-2023,10:51,110.65,112,109.25,109.4,109.5408089,,,110.21492,,,110.771929,,,106.6457332,,,,
04-08-2023,10:52,109.25,109.5,105.7,106.15,108.8626471,,,109.8453822,,,110.5906754,,,106.6408007,,,,
04-08-2023,10:53,106.55,108.45,105.8,106.1,108.3101177,,,109.5048932,,,110.4145691,,,106.6354197,,,,
04-08-2023,10:54,104.75,107.25,104.6,106.7,107.9880942,,,109.2499032,,,110.2688985,,,106.6360623,,,,
04-08-2023,10:55,106.85,109.9,106.6,109.45,108.2804753,,,109.2680938,,,110.2367846,,,106.664061,,,,
04-08-2023,10:56,109.25,110.1,108.35,109.75,108.5743803,,,109.3119034,,,110.2176949,,,106.6947661,,,,
04-08-2023,10:57,109.65,111.75,109.65,111.75,109.2095042,,,109.5335483,,,110.2777857,,,106.7450657,,,,
04-08-2023,10:58,112.15,113.4,111.2,111.9,109.7476034,,,109.7486801,,,110.3414025,,,106.7963573,,,,
04-08-2023,10:59,111.35,114.2,110.85,114.2,110.6380827,,,110.1533451,,,110.4927213,,,106.8700235,,,,
04-08-2023,11:00,114.25,117.5,114.25,116,111.7104662,,,110.6848587,,,110.7086947,,,106.9608668,,,,
04-08-2023,11:01,116.05,117.95,114.5,117.35,112.8383729,,,111.29078,,,110.9691401,,,107.0642386,,,,
04-08-2023,11:02,117.4,118,116,117.7,113.8106983,,,111.8734358,,,111.2330975,,,107.1700645,,,,
04-08-2023,11:03,117.45,118.5,116.5,117.5,114.5485587,,,112.3849411,,,111.4788604,,,107.2728473,,,,
04-08-2023,11:04,117.7,119.95,117,119.95,115.6288469,,,113.072673,,,111.8110646,,,107.398985,,,,
04-08-2023,11:05,119.6,120,115.05,117.6,116.0230775,,,113.4842478,,,112.0380835,,,107.5004851,,,,
04-08-2023,11:06,118.2,119.95,115.85,119.5,116.718462,,,114.0311338,,,112.33071,,,107.6198803,,,,
04-08-2023,11:07,119.85,123,119.45,121.3,117.6347696,,,114.6919392,,,112.6824497,,,107.7559975,,,,
04-08-2023,11:08,120.95,122.4,117.25,117.75,117.6578157,,,114.9699444,,,112.8811787,,,107.8554378,,,,
04-08-2023,11:09,118.35,120.8,117.7,118,117.7262526,,,115.2454038,,,113.0819184,,,107.9563762,,,,
04-08-2023,11:10,117.85,121,117.7,120.75,118.3310021,,,115.7458211,,,113.3826299,,,108.0836727,,,,
04-08-2023,11:11,120.5,121.9,119.45,120.25,118.7148016,,,116.1552915,,,113.6519407,,,108.2047277,,,,
04-08-2023,11:12,120.7,121.25,117.9,119,118.7718413,,,116.4139011,,,113.8616702,,,108.3121407,,,,
04-08-2023,11:13,119.3,119.3,116,118.25,118.6674731,,,116.580819,,,114.0337629,,,108.4110224,,,,
04-08-2023,11:14,118.1,118.9,114.7,117,118.3339784,,,116.6189263,,,114.1500869,,,108.4964827,,,,
04-08-2023,11:15,116.9,120.2,115.5,119.8,118.6271828,,,116.9081146,,,114.3716539,,,108.6089527,,,,
04-08-2023,11:16,119.7,121.65,118.9,121,119.1017462,,,117.2801038,,,114.6315911,,,108.7322436,,,,
04-08-2023,11:17,120.75,121.4,118.85,119.05,119.091397,,,117.4410033,,,114.8048634,,,108.8349053,,,,
04-08-2023,11:18,118.9,123.6,118.8,123.6,119.9931176,,,118.0009115,,,115.1497735,,,108.981818,,,,
04-08-2023,11:19,123.55,131.05,123.35,131,122.1944941,,,119.1826456,,,115.771356,,,109.2008989,,,,
04-08-2023,11:20,131.45,132.65,128.8,131.9,124.1355952,,,120.3387676,,,116.4038569,,,109.4267549,,,,
04-08-2023,11:21,131.9,138.7,131.75,136.3,126.5684762,,,121.7897873,,,117.184104,,,109.6941437,,,,
04-08-2023,11:22,136.8,138.35,134.7,135.7,128.394781,,,123.0543508,,,117.9102234,,,109.952902,,,,
04-08-2023,11:23,135.9,137.35,134,136.85,130.0858248,,,124.3084995,,,118.6529657,,,110.2205281,,,,
04-08-2023,11:24,137.65,138.15,134.55,136.1,131.2886598,,,125.380453,,,119.3371686,,,110.4780289,,,,
04-08-2023,11:25,136.25,141.95,134.65,141.95,133.4209278,,,126.886774,,,120.2239534,,,110.791175,,,,
04-08-2023,11:26,142,143.8,140,142.3,135.1967423,,,128.2879749,,,121.0896876,,,111.1046878,,,,
04-08-2023,11:27,142.4,145,141.4,143.55,136.8673938,,,129.6754304,,,121.9704912,,,111.4275186,,,,
04-08-2023,11:28,143.5,145.65,140.7,144.6,138.4139151,,,131.0322081,,,122.8579301,,,111.7575848,,,,
04-08-2023,11:29,144.15,145,143.25,144.55,139.641132,,,132.261097,,,123.7086063,,,112.0838694,,,,
04-08-2023,11:30,144.1,148,143.45,147.55,141.2229056,,,133.6509959,,,124.6435704,,,112.4367574,,,,
04-08-2023,11:31,147.95,147.95,142.15,142.15,141.4083245,,,134.4236319,,,125.3301025,,,112.7324041,,,,
04-08-2023,11:32,142.25,142.45,137.3,141.55,141.4366596,,,135.0714829,,,125.966182,,,113.0191392,,,,
04-08-2023,11:33,141.45,144.45,140.6,142.45,141.6393277,,,135.7422565,,,126.6126114,,,113.3119763,,,,
04-08-2023,11:34,143.55,144,140.8,143.95,142.1014621,,,136.4884142,,,127.2925144,,,113.6168246,,,,
04-08-2023,11:35,143.6,143.95,138.85,139.35,141.5511697,,,136.7485581,,,127.7653608,,,113.8728697,,,,
04-08-2023,11:36,139.55,141.5,138.6,140.95,141.4309358,,,137.130507,,,128.2824096,,,114.1422871,,,,
04-08-2023,11:37,141.05,142.85,140.2,142.8,141.7047486,,,137.6459149,,,128.8517314,,,114.4274314,,,,
04-08-2023,11:38,144.3,146.4,141.25,141.25,141.6137989,,,137.9735587,,,129.3379419,,,114.6943159,,,,
04-08-2023,11:39,141.35,142.85,139.05,141.15,141.5210391,,,138.2623258,,,129.8011636,,,114.95755,,,,
04-08-2023,11:40,140.6,142.15,138.7,140.35,141.2868313,,,138.4521142,,,130.2148468,,,115.2102049,,,,
04-08-2023,11:41,141,141,136,139.4,140.909465,,,138.5382855,,,130.5750517,,,115.4508933,,,,
04-08-2023,11:42,139.5,139.8,136.4,137.05,140.137572,,,138.402987,,,130.8289733,,,115.6658045,,,,
04-08-2023,11:43,137.4,138.85,132.55,134.15,138.9400576,,,138.0163522,,,130.9592107,,,115.8497222,,,,
04-08-2023,11:44,134.15,139.6,133.85,139.3,139.0120461,,,138.1330473,,,131.2863031,,,116.0830525,,,,
04-08-2023,11:45,139.25,144,138.6,143.75,139.9596369,,,138.6436789,,,131.7750794,,,116.3583386,,,,
04-08-2023,11:46,144.05,148.75,143.65,148.65,141.6977095,,,139.5533435,,,132.4368463,,,116.6796406,,,,
04-08-2023,11:47,148.05,148.7,145.3,146.6,142.6781676,,,140.193948,,,132.9922685,,,116.9773482,,,,
04-08-2023,11:48,147.05,148.1,145.65,147.15,143.5725341,,,140.8263158,,,133.5474781,,,117.2775661,,,,
04-08-2023,11:49,147.6,147.8,142.4,145.1,143.8780273,,,141.2148321,,,134.0005218,,,117.5543993,,,,
04-08-2023,11:50,145.35,146.45,143.1,144.3,143.9624218,,,141.4953016,,,134.4044262,,,117.820518,,,,
04-08-2023,11:51,143.9,146.5,143.25,143.25,143.8199374,,,141.6548195,,,134.7513142,,,118.0735414,,,,
04-08-2023,11:52,143.65,144.7,140.1,141.7,143.39595,,,141.6589268,,,135.0238139,,,118.3086246,,,,
04-08-2023,11:53,142,144.75,140.6,141.1,142.93676,,,141.6081153,,,135.2620976,,,118.5353988,,,,
04-08-2023,11:54,140.85,142.3,137.75,139.4,142.229408,,,141.4073778,,,135.4243696,,,118.7430016,,,,
04-08-2023,11:55,140.05,140.3,136.9,138.4,141.4635264,,,141.1339801,,,135.5410619,,,118.9385887,,,,
04-08-2023,11:56,138.5,141.8,137.8,140.55,141.2808211,,,141.080891,,,135.7374924,,,119.1536223,,,,
04-08-2023,11:57,140.75,142.1,138.9,140.05,141.0346569,,,140.9871738,,,135.9066117,,,119.3615412,,,,
04-08-2023,11:58,140.65,142.5,140,140.45,140.9177255,,,140.9383398,,,136.0847852,,,119.5713714,,,,
04-08-2023,11:59,139.95,141.15,137.35,140.95,140.9241804,,,140.9393998,,,136.2755795,,,119.7840888,,,,
04-08-2023,12:00,141.25,143.25,140.65,141.5,141.0393443,,,140.9903634,,,136.4804604,,,120.0001621,,,,
04-08-2023,12:01,141.6,143,140.2,140.8,140.9914755,,,140.9730577,,,136.6498554,,,120.2071205,,,,
04-08-2023,12:02,140.7,140.9,135.55,136.65,140.1231804,,,140.5800528,,,136.6498611,,,120.3707271,,,,
04-08-2023,12:03,137.25,138.1,131.65,132.45,138.5885443,,,139.8409579,,,136.4851593,,,120.4909159,,,,
04-08-2023,12:04,133.4,135.3,129.35,129.95,136.8608354,,,138.9417808,,,136.2288765,,,120.5850338,,,,
04-08-2023,12:05,129.3,133.3,129,131.25,135.7386683,,,138.2425287,,,136.0336249,,,120.6911502,,,,
04-08-2023,12:06,131.55,133.35,130.8,132.05,135.0009347,,,137.6795721,,,135.8774031,,,120.8041707,,,,
04-08-2023,12:07,132.7,135.1,132.05,134.3,134.8607477,,,137.3723386,,,135.8155436,,,120.9384542,,,,
04-08-2023,12:08,134.15,139.75,133.75,139,135.6885982,,,137.5203076,,,135.9404253,,,121.1181666,,,,
